"WOMAN Additionals","ADZWTRF008","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","165"
"WOMAN Additionals","ADZWTRF009","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","166"
"WOMAN Additionals","ADZWTRF010","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","167"
"WOMAN Additionals","ADZWWOM001","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","168"
"WOMAN Additionals","ADZWWOM002","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","169"
"WOMAN Additionals","ADZWWOM003","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","170"
"WOMAN Additionals","ADZWWOM004","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","171"
"WOMAN Additionals","ADZWWOM005","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","172"
"WOMAN Additionals","ADZWWOM006","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","No sampling",,,,,"173"
"WOMAN Additionals","ADZWWOM007","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","No sampling",,,,,"174"
"WOMAN Additionals","ADZWWOM008","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","175"
"WOMAN Additionals","ADZWWOM009","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","176"
"WOMAN Additionals","ADZWWOM010","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","177"
"WOMAN Additionals","ADZWWOM011","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","178"
"WOMAN Additionals","ADZWWOM012","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","179"
"WOMAN Additionals","ADZWWOM013","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","180"
"WOMAN Additionals","ADZWWOM014","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","181"
"WOMAN Additionals","ADZWWOM015","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","182"
"WOMAN Additionals","ADZWWOM016","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","183"
"WOMAN Additionals","ADZWWOM017","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","184"
"WOMAN Additionals","ADZWWOM018","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","185"
"WOMAN Additionals","ADZWWOM019","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","186"
"WOMAN Additionals","ADZWWOM020","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","187"
"WOMAN Additionals","ADZWWOM021","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","188"
"WOMAN Additionals","ADZWWOM022","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","189"
"WOMAN Additionals","ADZWWOM023","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","190"
"WOMAN Additionals","ADZWWOM024","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","191"
"WOMAN Additionals","ADZWWOM025","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","192"
"WOMAN Additionals","ADZWWOM026","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","193"
"WOMAN Additionals","ADZWWOM027","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","194"
"WOMAN Additionals","ADZWWOM028","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","195"
"WOMAN Additionals","ADZWWOM029","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","196"
"WOMAN Additionals","ADZWWOM030","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","197"
"WOMAN Additionals","ADZWWOM031","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","198"
"WOMAN Additionals","ADZWWOM032","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","199"
"WOMAN Additionals","ADZWWOM033","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","200"
"WOMAN Additionals","ADZWWOM034","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","201"
"WOMAN Additionals","ADZWWOM035","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","202"
"WOMAN Additionals","ADZWWOM036","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","203"
"WOMAN Additionals","ADZWWOM037","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","204"
"WOMAN Additionals","ADZWWOM038","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","205"
"WOMAN Additionals","ADZWWOM039","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","206"
"WOMAN Additionals","ADZWWOM040","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","207"
"WOMAN Additionals","ADZWWOM041","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","208"
"WOMAN Additionals","ADZWWOM042","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","209"
"WOMAN Additionals","ADZWWOM043","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","210"
"WOMAN Additionals","ADZWWOM044","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","211"
"WOMAN Additionals","ADZWWOM045","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","212"
"WOMAN Additionals","ADZWWOM046","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","213"
"WOMAN Additionals","ADZWWOM047","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","214"
"WOMAN Additionals","ADZWWOM048","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","215"
"WOMAN Additionals","ADZWWOM049","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","216"
"WOMAN Additionals","ADZWWOM050","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","217"
"WOMAN Additionals","ADZWWOM051","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","218"
"WOMAN Additionals","ADZWWOM052","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","219"
"WOMAN Additionals","ADZWWOM053","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","220"
"WOMAN Additionals","ADZWWOM054","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","221"
"WOMAN Additionals","ADZWWOM055","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","222"
"WOMAN Additionals","ADZWWOM056","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","223"
"WOMAN Additionals","ADZWWOM057","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","224"
"WOMAN Additionals","ADZWWOM058","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","225"
"WOMAN Additionals","ADZWWOM059","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2907422431","2018/11/24","2018/12/15","226"
"WOMAN Additionals","ADZWWOM060","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,"2018/12/15","227"
"WOMAN Additionals","ADZWWOM061","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"228"
"WOMAN Additionals","ADZWWOM062","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"229"
"WOMAN Additionals","ADZWWOM063","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"230"
"WOMAN Additionals","ADZWWOM064","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,"DHL#2034949523","2019/3/11",,"231"
"WOMAN Additionals","ADZWWOM065","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"232"
"WOMAN Additionals","ADZWWOM066","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"233"
"WOMAN Additionals","ADZWWOM067","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"234"
"WOMAN Additionals","ADZWWOM068","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"235"
"WOMAN Additionals","ADZWWOM069","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"236"
"WOMAN Additionals","ADZWWOM070","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"237"
"WOMAN Additionals","ADZWWOM071","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"238"
"WOMAN Additionals","ADZWWOM072","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"239"
"WOMAN Additionals","ADZWWOM073","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"240"
"WOMAN Additionals","ADZWWOM074","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"241"
"WOMAN Additionals","ADZWWOM075","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"242"
"WOMAN Additionals","ADZWWOM076","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"243"
"WOMAN Additionals","ADZWWOM077","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"244"
"WOMAN Additionals","ADZWWOM078","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"245"
"WOMAN Additionals","ADZWWOM079","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"246"
"WOMAN Additionals","ADZWWOM080","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"247"
"WOMAN Additionals","ADZWWOM081","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"248"
"WOMAN Additionals","ADZWWOM082","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"249"
"WOMAN Additionals","ADZWWOM083","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved ",,,,,"250"
"WOMAN Additionals","ADZWWOM084","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,,"251"
"WOMAN Additionals","ADZWWOM085","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","252"
"WOMAN Additionals","ADZWWOM086","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","253"
"WOMAN Additionals","ADZWWOM087","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","254"
"WOMAN Additionals","ADZWWOM088","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","255"
"WOMAN Additionals","ADZWWOM089","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","256"
"WOMAN Additionals","ADZWWOM090","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","257"
"WOMAN Additionals","ADZWWOM091","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Submitted and waiting for approval",,"DHL#5507920224","2019/2/28",,"258"
"WOMAN Additionals","ADZWWOM092","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","259"
"WOMAN Additionals","ADZWWOM093","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","260"
"WOMAN Additionals","ADZWWOM094","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","261"
"WOMAN Additionals","ADZWWOM095","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","262"
"WOMAN Additionals","ADZWWOM096","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","263"
"WOMAN Additionals","ADZWWOM097","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","264"
"WOMAN Additionals","ADZWWOM098","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","265"
"WOMAN Additionals","ADZWWOM099","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","266"
"WOMAN Additionals","ADZWWOM100","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","267"
"WOMAN Additionals","ADZWWOM101","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","268"
"WOMAN Additionals","ADZWWOM102","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","269"
"WOMAN Additionals","ADZWWOM103","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","270"
"WOMAN Additionals","ADZWWOM104","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","271"
"WOMAN Additionals","ADZWWOM105","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","272"
"WOMAN Additionals","ADZWWOM106","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","273"
"WOMAN Additionals","ADZWWOM107","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2019/3/15","274"
"WOMAN Additionals","ADZWWOM108","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2019/3/15","275"
"WOMAN Additionals","ADZWWOM109","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2019/3/15","276"
"WOMAN Additionals","ADZWWOM110","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","No sampling",,,,,"277"
"WOMAN Additionals","ADZWWOM111","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","No sampling",,,,,"278"
"WOMAN Additionals","ADZWWOM112","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","No sampling",,,,,"279"
"WOMAN Additionals","ADZWWOM113","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"280"
"WOMAN Additionals","ADZWWOM114","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"281"
"WOMAN Additionals","ADZWWOM115","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"282"
"WOMAN Additionals","ADZWWOM116","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#8349248622","2019/1/5","2018/12/15","283"
"WOMAN Additionals","ADZWWOM117","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,"DHL#8349248622","2019/1/5","2018/12/15","284"
"WOMAN Additionals","ADZWWOM118","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2019/3/15","285"
"WOMAN Additionals","ADZWWOM119","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Approved",,,,"2018/12/15","286"
"WOMAN Additionals","ADZWWOM120","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"287"
"WOMAN Additionals","ADZWWOM121","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"288"
"WOMAN Additionals","ADZWWOM122","hangtag","55x50mm","AD HANGTAG ZARA WOMAN (55x50mm)","8","Stop development",,,,,"289"
"Woman basic","HPZWBAS001","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX
hangtag only","19","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","290"
"Woman basic","HPZWBAS001","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX
hangtag + black piggy 2.0 sticker","26.5","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","291"
"Woman basic","HPZWBAS001","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX
hangtag + blue+red piggy 2.0 sticker","29","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","292"
"Woman basic","HPZWBAS002","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX MATT LAMINATED ON 2 SIDES | DYED GARMENTS
hangtag only","25","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","293"
"Woman basic","HPZWBAS002","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX MATT LAMINATED ON 2 SIDES | DYED GARMENTS
hangtag + black piggy 2.0 sticker","32.5","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","294"
"Woman basic","HPZWBAS002","Hangtag","55x110mm","HANG TAG ZARA BASIC (55X110mm) FSC MIX MATT LAMINATED ON 2 SIDES | DYED GARMENTS
hangtag + blue+red piggy 2.0 sticker","35","Approved",,,,"2018/12/15","295"
"Woman basic","MOON001","String","210mm","BLACK WAXED LOCKPIN (210mm)","9.5","Approved",,,,"2018/12/15","296"
"Woman basic","MOON002","String","210mm","WHITE WAXED LOCKPIN (210 mm / General)","9.5","Approved",,,,"2018/12/15","297"
"Woman basic","WLZWBAS001","Woven label","55x10mm","WOVEN LABEL ZARA WOMAN (55x10mm)","10","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","298"
"Woman basic","WLZWBAS002","Woven label","55x10mm","WOVEN LABEL ZARA WOMAN (55x10mm)","10","Approved",,,,"2019/3/15","299"
"Woman basic","WLZWBAS003","Woven label","10x65mm","WOVEN LABEL ZARA WOMAN (65x10mm)","11","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","300"
"Woman basic","WLZWBAS004","Woven label","10x65mm","WOVEN LABEL ZARA WOMAN (65x10mm)","11","Approved",,,,"2019/3/15","301"
"Woman basic","WLZWBAS005","Woven label","12x80mm","WOVEN LABEL ZARA WOMAN (80x12mm)","13","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","302"
"Woman basic","WLZWBAS006","Woven label","12x80mm","WOVEN LABEL ZARA WOMAN (80x12mm)","13","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","303"
"Woman basic","WLZWBAS007","Woven label","15x70mm","WOVEN LABEL ZARA WOMAN (70x15mm)","15","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","304"
"Woman basic","WLZWBAS008","Woven label","15x70mm","WOVEN LABEL ZARA WOMAN (70x15mm)","15","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","305"
"Woman basic","WLZWBAS009","Woven label","20x85mm","WOVEN LABEL ZARA WOMAN (85x20mm)","26","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","306"
"Woman basic","WLZWBAS010","Woven label","20x85mm","WOVEN LABEL ZARA WOMAN (85x20mm)","26","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","307"
"Woman basic","WLZWBAS011","Woven label","35x35mm","WOVEN LABEL ZARA WOMAN (35x35mm)","17","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","308"
"Woman basic","WLZWBAS012","Woven label","35x35mm","WOVEN LABEL ZARA WOMAN (35x35mm)","17","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","309"
"Woman basic","WLZWBAS013","Woven label","50x50mm","WOVEN LABEL ZARA WOMAN (50x50mm)","45","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","310"
"Woman basic","WLZWBAS014","Woven label","50x50mm","WOVEN LABEL ZARA WOMAN (50x50mm)","45","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","311"
"Woman basic","WLZWBAS015","Woven label","70x70mm","WOVEN LABEL ZARA WOMAN (70x70mm)","65","Approved",,"DHL#2907422431","2018/11/24","2018/12/15","312"
"Woman basic","WLZWBAS016","Woven label","70x70mm","WOVEN LABEL ZARA WOMAN (70x70mm)","65","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","313"
"Woman basic","WLZWUNS017","Woven label","8x20mm","WOVEN LABEL ZARA WOMAN ","7","Submitted and waiting for approval",,"DHL#5507920224","2019/2/28",,"314"
"Woman basic","WLZWUNS018","Woven label","8x20mm","WOVEN LABEL ZARA WOMAN ","7","Approved",,"DHL#8349248622","2019/1/5","2019/1/21","315"
"Woman basic","WTZWBAS001","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","316"
"Woman basic","WTZWBAS002","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","317"
"Woman basic","WTZWBAS003","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","318"
"Woman basic","WTZWBAS004","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","319"
"Woman basic","WTZWBAS005","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","320"
"Woman basic","WTZWBAS006","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","321"
"Woman basic","WTZWBAS007","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","322"
"Woman basic","WTZWBAS008","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","323"
"Woman basic","WTZWBAS009","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","324"
"Woman basic","WTZWBAS010","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","325"
"Woman basic","WTZWBAS011","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","326"
"Woman basic","WTZWBAS012","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","327"
"Woman basic","WTZWBAS013","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2018/12/15","328"
"Woman basic","WTZWBAS014","Waist tag","50x90mm","WAIST TAG ZARA WOMAN (50x90mm)","13","Approved",,,,"2019/3/15","329"
"woman genericas","HPZWWOM001","hangtag","55x110mm","HANGTAG ZARA WOMAN (55x110mm)
hangtag only","19","Approved ",,"DHL#2907422431(normal yarn)","2018/11/24","2018/12/15","330"
